Unnamed: 0,cycle,type,ambient_temperature,time,Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,datetime,datetime_
97637,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.3657204124810054,-2.014611449155378,35.309720324649085,1.9982,2.417,2773.453,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:11:35
97638,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.3619555440064106,-2.013892104500808,35.41785462810965,1.9982,2.414,2782.828,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:11:50
97639,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.3586805329010945,-2.0105902008683,35.342713428246505,1.9982,2.41,2792.187,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:12:05
97640,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.3544126597975925,-2.011221550644253,35.49369900521279,1.9982,2.406,2801.5,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:12:20
97641,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.35038479366779,-2.010994755122085,35.536809896119976,1.9982,2.402,2810.921,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:12:35
97642,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.3458707435509534,-2.012808775956296,35.56933861996618,1.9982,2.398,2820.328,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:12:50
97643,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.34109142670167,-2.009302093681443,35.6374100940032,1.9982,2.394,2829.796,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:13:05
97644,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.3361777741383447,-2.0097680815675494,35.6742789372497,1.9982,2.389,2839.218,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:13:20
97645,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.331096558869668,-2.011666261883813,35.59500935699371,1.9982,2.384,2848.546,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:13:35
97646,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.3253959830584723,-2.011983035196971,35.678393813081335,1.9982,2.378,2857.968,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:13:50
97647,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.319439216735399,-2.013316773529256,35.779269903938044,1.9982,2.373,2867.312,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:14:05
97648,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.313101566171471,-2.012885447715308,35.840150985557464,1.9982,2.366,2876.687,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:14:20
97649,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.30628003292592,-2.011742250924327,35.92024039060501,1.9982,2.36,2886.062,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:14:35
97650,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.2989661558970926,-2.0139371203713843,35.86284251721598,1.9982,2.353,2895.406,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:14:50
97651,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.291272278588732,-2.0127354300866784,35.92088741086134,1.9982,2.346,2904.812,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:15:05
97652,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.282929472075388,-2.0110529254362803,36.051226119207534,1.9982,2.338,2914.281,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:15:20
97653,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.273910503717582,-2.01188422678881,36.06425801155135,1.9982,2.329,2923.671,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:15:35
97654,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.264673167616038,-2.0120131630356024,36.14953715472467,1.9982,2.321,2933.062,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:15:50
97655,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.2545415383633824,-2.0120614473106437,36.167727067184565,1.9982,2.311,2942.406,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:16:05
97656,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.24387618001264,-2.012885013416477,36.20111616214715,1.9982,2.301,2951.796,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:16:20
97657,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.232352853618288,-2.0132758494696645,36.38444038975973,1.9982,2.29,2961.171,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:16:35
97658,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.22016833556862,-2.011507635608526,36.43757407857564,1.9982,2.278,2970.531,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:16:50
97659,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.207200673798696,-2.012891226210274,36.3930472134206,1.9982,2.265,2979.875,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:17:05
97660,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.193125911357157,-2.013607114426817,36.58494354460559,1.9982,2.252,2989.234,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:17:20
97661,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.17780617520288,-2.0158252690528555,36.66637727320455,1.9982,2.238,2998.609,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:17:35
97662,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.161854186050868,-2.012390860921849,36.69986554220224,1.9982,2.223,3008.015,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:17:50
97663,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.1440951693384216,-2.01265022788233,36.65159193102231,1.9982,2.206,3017.39,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:18:05
97664,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.125330864445447,-2.0121575351064616,36.86170386413295,1.9982,2.188,3026.734,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:18:20
97665,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.1049984038475835,-2.0156897212389877,36.880976814585615,1.9982,2.169,3036.062,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:18:35
97666,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.0827800058276287,-2.014249741206456,36.85394207256032,1.9982,2.148,3045.468,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:18:50
97667,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.058879325525855,-2.0123383734313105,36.951876930969526,1.9982,2.125,3054.781,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:19:05
97668,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.0323738261815234,-2.0126636720282334,37.009774605192135,1.9982,2.099,3064.125,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:19:20
97669,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.0026542851830675,-2.0124605205772714,37.17839100664513,1.9982,2.073,3073.578,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:19:35
97670,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],2.969299550108877,-2.016185456554963,37.35372690164597,1.9982,2.042,3082.937,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:19:50
97671,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],2.9305712447184726,-2.012538627581865,37.35537170532622,1.9982,2.007,3092.328,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:20:05
97672,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],2.885380725505572,-2.011017272187784,37.44523104034089,1.9982,1.966,3101.687,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:20:20
97673,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],2.831574613179378,-2.0143478198276226,37.480714407870536,1.9982,1.918,3111.25,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:20:35
97674,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],2.768423953751477,-2.013282186732368,37.67590761572772,1.9982,1.86,3120.796,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:20:50
97675,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],2.6926849789916263,-2.012305067553343,37.82004945543392,1.9982,1.794,3130.281,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:21:05
97676,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.035108504458909,-0.0041969220823065,38.04152715355532,0.0006,0.0,3139.953,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:21:20
97677,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.110604352880217,-0.0030041616577829,37.86991299929976,0.0008,0.0,3149.64,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:21:35
97678,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.164821477251836,-0.0009776025266761,37.75828216522218,0.0008,0.0,3159.375,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:21:50
97679,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.205392679951635,-0.0021901615784425,37.682856927308165,0.0008,0.0,3169.078,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:22:05
97680,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.2370210069175926,-0.0005045670588987,37.591064819222666,0.0006,0.0,3178.75,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:22:20
97681,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.263040425466741,-0.0024322863944992,37.530422624530125,0.0006,0.0,3188.39,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:22:35
97682,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.2852556016604257,-0.0017246889811236,37.40791220377126,0.0006,0.0,3198.093,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:22:50
97683,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.304363368509382,0.0007177909300377,37.11096903008269,0.0006,0.0,3207.703,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:23:05
97684,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.321359312347981,-0.0049101096920408,36.930867869134445,0.0006,0.0,3217.39,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:23:20
97685,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.3362543435193004,0.0008035192993614,36.75743093902395,0.0006,0.0,3227.031,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:23:35
97686,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.349627433390685,-0.0011915581608165,36.73432294467108,0.0006,0.0,3236.671,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:23:50
97687,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.3619032692405875,-0.0004176535264065,36.6190264798206,0.0006,0.0,3246.359,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:24:05
97688,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.3727157978187674,-0.0011754662440507,36.45797386450885,0.0006,0.0,3256.0,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:24:20
97689,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.382731497797809,-0.0018381101690586,36.251382200548775,0.0006,0.0,3265.687,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:24:35
97690,144,discharge,24,[2008.      4.     26.      5.     57.     35.14],3.391867015789506,-0.0007182301660186,36.07117791713765,0.0006,0.0,3275.328,1.7418496047960008,2008-04-26 05:57:35,2008-04-26 07:24:50
101588,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],4.199122915612965,-0.0034615404296391,23.214801785728056,0.0006,0.0,0.0,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 10:58:25
101589,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],4.198195819101401,-0.0028408432071294,23.218050118880463,0.0006,4.214,9.390999999999998,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 10:58:40
101590,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],4.005042729170244,-2.012692251036177,23.24130590324095,1.9982,3.036,19.5,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 10:58:55
101591,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.98917870667409,-2.013092320508161,23.29708719673364,1.9982,3.012,28.859,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 10:59:10
101592,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.977055907701327,-2.0114529411227497,23.367761789316013,1.9982,3.004,38.25,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 10:59:25
101593,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.966803815865962,-2.011611422451602,23.468972640796675,1.9982,2.997,47.625,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 10:59:40
101594,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.957648889310188,-2.013971905300514,23.564311188479365,1.9982,2.987,57.016,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 10:59:55
101595,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.949488290409761,-2.0127415882806226,23.664627781962512,1.9982,2.975,66.437,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:00:10
101596,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.9419227360776303,-2.012023872159681,23.75894526978746,1.9982,2.963,75.781,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:00:25
101597,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.935407356327096,-2.012304019092481,23.85950454005888,1.9982,2.954,85.125,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:00:40
101598,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.929046735433506,-2.012546305082762,23.954623229921065,1.9982,2.951,94.484,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:00:55
101599,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.923194859292799,-2.0129752804736536,24.05920513889927,1.9982,2.946,103.797,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:01:10
101600,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.9178513578242087,-2.0142738123163744,24.148918437720532,1.9982,2.94,113.187,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:01:25
101601,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.9125876361497576,-2.011304407289843,24.273220049754404,1.9982,2.937,122.531,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:01:40
101602,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.907658013534422,-2.013119762159652,24.377389413706247,1.9982,2.933,131.891,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:01:55
101603,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.902874022611638,-2.011613737932358,24.48696360240682,1.9982,2.928,141.312,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:02:10
101604,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.898403088355708,-2.010668377740016,24.586587278699817,1.9982,2.924,150.656,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:02:25
101605,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.8939810517199103,-2.011424555292514,24.678000445670776,1.9982,2.921,160.0,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:02:40
101606,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.889746387738575,-2.013227497491758,24.779986474857747,1.9982,2.916,169.359,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:02:55
101607,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.885767254979493,-2.012280978785927,24.88490511816954,1.9982,2.912,178.766,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:03:10
101608,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.881939746345544,-2.011115482064756,24.986884644860915,1.9982,2.908,188.109,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:03:25
101609,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.878172659130862,-2.010817186830106,25.078231896972166,1.9982,2.905,197.531,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:03:40
101610,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.874235696682788,-2.010209364162025,25.188164656538724,1.9982,2.902,206.891,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:03:55
101611,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.870814691138525,-2.0121862077672827,25.28413697846777,1.9982,2.899,216.219,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:04:10
101612,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.867078260500396,-2.009350729765209,25.37249256945152,1.9982,2.896,225.578,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:04:25
101613,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.8636864173922456,-2.0118037796149197,25.48205913442624,1.9982,2.893,234.922,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:04:40
101614,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.8603737851722,-2.01382146165159,25.56556839233873,1.9982,2.89,244.344,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:04:55
101615,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.857076291167327,-2.0097503288752465,25.656283864247197,1.9982,2.887,253.703,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:05:10
101616,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.8539071180808526,-2.0130186247931747,25.752387621504894,1.9982,2.883,263.109,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:05:25
101617,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.8506176971341177,-2.014782636739876,25.86280669563753,1.9982,2.88,272.453,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:05:40
101618,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.8476286753769817,-2.01277027559711,25.93575332006817,1.9982,2.877,281.828,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:05:55
101619,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.844683290934352,-2.016115141638954,26.022813617142425,1.9982,2.873,291.187,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:06:10
101620,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.84165485833691,-2.0127817346306056,26.13150087159764,1.9982,2.871,300.547,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:06:25
101621,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.8390285366290056,-2.009773419272872,26.222740043863347,1.998,2.868,309.906,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:06:40
101622,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.836188962699903,-2.0127210806243,26.311076782178777,1.9982,2.866,319.281,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:06:55
101623,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.8334010639974343,-2.012868999697985,26.38381608569923,1.9982,2.863,328.656,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:07:10
101624,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.830837156256361,-2.0128879168741145,26.484063387181106,1.9982,2.86,338.016,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:07:25
101625,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.8280216436971752,-2.010713292856129,26.589090795724093,1.9982,2.857,347.328,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:07:40
101626,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.8254565149032937,-2.011472332111912,26.66966719515806,1.9982,2.855,356.734,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:07:55
101627,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.822736549408675,-2.011113079324727,26.754923602837,1.9982,2.851,366.062,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:08:10
101628,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.8201738066781576,-2.010347241546835,26.83262770023944,1.9982,2.849,375.422,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:08:25
101629,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.817601893486604,-2.012980147421469,26.922057578419043,1.9982,2.846,384.734,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:08:40
101630,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.814970625581408,-2.013218386525152,27.01513991094799,1.9982,2.843,394.125,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:08:55
101631,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.812021680778079,-2.0142823089575765,27.09934394712,1.9982,2.84,403.484,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:09:10
101632,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.809212796328744,-2.012219191557137,27.19401806252051,1.9982,2.838,412.844,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:09:25
101633,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.806732163597727,-2.012084542567002,27.28073926923919,1.9982,2.836,422.203,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:09:40
101634,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.803658792905797,-2.0136909672306653,27.32202781113486,1.9982,2.833,431.594,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:09:55
101635,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.8009509399335024,-2.013076324440796,27.44500831144572,1.9982,2.831,441.0,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:10:10
101636,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.797989451584788,-2.010772356438633,27.530218752329443,1.9982,2.828,450.406,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:10:25
101637,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.795164619341003,-2.012184280023958,27.61681307016303,1.9982,2.826,459.844,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:10:40
101638,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.792196112873778,-2.013209144862428,27.69329833600272,1.9982,2.823,469.187,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:10:55
101639,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.789029180482679,-2.010764471925819,27.734958830167603,1.9982,2.821,478.516,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:11:10
101640,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.786280374962831,-2.0124294003889083,27.85433114803228,1.9982,2.817,487.922,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:11:25
101641,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.7832100022648967,-2.011712132959043,27.94467841268032,1.9982,2.815,497.266,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:11:40
101642,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.7802511170313946,-2.012813884770188,28.02225360529939,1.9982,2.812,506.625,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:11:55
101643,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.7771171852383176,-2.012011628056426,28.08501671508817,1.9982,2.81,516.031,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:12:10
101644,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.7742430634261055,-2.0160052967099538,28.138059150923524,1.9982,2.805,525.391,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:12:25
101645,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.771068008817201,-2.0121215820087177,28.2275563100414,1.9982,2.803,534.75,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:12:40
101646,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.768050831712452,-2.013571488899599,28.31939300108492,1.9982,2.8,544.109,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:12:55
101647,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.765122194569012,-2.011304097300147,28.356118430594368,1.9982,2.798,553.5,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:13:10
101648,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.7620841522685184,-2.0145466142071338,28.419341141650857,1.9982,2.794,562.891,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:13:25
101649,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.7590230514193697,-2.015119576268214,28.48036915781186,1.9982,2.792,572.219,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:13:40
101650,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.756302068631381,-2.0116572508178683,28.541613730529317,1.9982,2.79,581.562,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:13:55
101651,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.753056211033065,-2.012870392166888,28.582351718853914,1.9982,2.786,590.984,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:14:10
101652,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.7501794399937234,-2.012694088672044,28.682468095641653,1.9982,2.783,600.375,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:14:25
101653,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.747265638517828,-2.012580965093424,28.744863945853,1.9982,2.781,609.687,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:14:40
101654,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.744571496600396,-2.0109627634322127,28.74577801404247,1.9982,2.779,619.094,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:14:55
101655,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.741663385702918,-2.0132173660266623,28.8000211707228,1.9982,2.777,628.406,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:15:10
101656,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.739018138792064,-2.010611623496756,28.86662641061356,1.9982,2.773,637.766,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:15:25
101657,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.73622722951025,-2.014265578883867,28.89178201203639,1.9982,2.77,647.141,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:15:40
101658,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.7336678086545776,-2.0130559606002665,28.868161949151013,1.9982,2.768,656.547,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:15:55
101659,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.731173893761175,-2.011159682463285,28.889275663248533,1.9982,2.765,665.906,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:16:10
101660,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.728644009266356,-2.0145689409238616,28.938232440874696,1.9982,2.763,675.281,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:16:25
101661,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.726250379243653,-2.011718782309868,28.925219208525487,1.9982,2.761,684.625,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:16:40
101662,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.723774158083562,-2.012573918207055,28.923327869378525,1.9982,2.759,693.984,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:16:55
101663,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.721334214603615,-2.011257837571198,28.94031937252261,1.9982,2.755,703.375,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:17:10
101664,148,discharge,24,[2008.       4.      26.      10.      58.      25.843],3.719049465709481,-2.012908489094972,28.95914885194633,1.9982,2.753,712.719,1.7360913511847138,2008-04-26 10:58:25,2008-04-26 11:17:25
